x,y
19.725536577231978,12.119565576148094
17.467838916413093,14.667387223869962
10.19491049943163,2.778943134567975
5.436714285641515,6.253461677093739
6.738374554919271,19.944865626806376
4.3390853003384855,2.563247508379214
5.529542863075991,3.5798621190037605
6.866311855589151,15.058508575521877
17.243178709197057,13.243210286190681
3.133993400189772,15.686202642822453
2.8177448970483066,1.9378879184972164
15.141605612813766,1.17142570176072
14.726498363072164,19.247919804207832
7.113261832715634,12.331148877891483
6.821860330227521,1.7325992249709432
13.33606101106653,11.225447250003933
4.34201277508188,12.330494172359803
11.228539648658746,19.27686045751264
2.4835755545145943,11.486085889093413
6.394729689070557,7.423216963155632
19.064277463414697,9.042904875791287
2.747135815955608,4.037004956692392
11.388261937606615,11.386102361011453
19.51330965846412,3.901919486842307
10.067341219205563,11.674080326479558
13.353284122962119,9.526269471842326
0.6838299602878051,10.356288006023481
9.122387326208594,16.46197267930694
3.117027255641187,14.644500538779816
9.520979329977399,1.3811254964995756
3.3940487680483877,13.442578701930248
17.92516674480342,12.869696126873595
7.467875153432075,16.5602874051833
7.593858609495035,4.089387887096674
17.166331758358034,12.349779068622016
12.921221097695144,12.354020240444541
11.669233954648938,6.0213724152832215
13.367000536776704,17.434811712076915
3.5558524037936112,11.793081641340795
16.984960336357258,19.63540185182112
8.84745163696935,8.844644670193272
16.629354195428565,2.52635371124198
15.27841432578291,10.176618010957885
18.393819531399235,8.635723675953757
1.411468542211456,18.31879127944847
3.1233083287891183,14.180312848441215
12.7378846393162,17.813107741609983
11.113913748624967,11.77771215722862
3.838574267042305,12.736598491090987
8.513119653065598,6.8441787404611665
10.268404156796807,16.475823655825717
5.387551714604742,6.103015442449189
11.980400373806306,6.150869307028315
4.403478902634488,4.026453245235492
6.017249888661915,5.3032989722777195
0.9678896812482884,13.018475089031478
11.286401175491413,3.0922961684035544
18.72064409743919,7.773989980930553
16.060552843619604,12.952282870044174
13.946102986918616,16.96598230855341
9.22768551770587,1.2767299772082263
13.24869222047597,8.288823565075035
14.99331276215482,6.644884974742964
10.62909784671508,14.426419508508728
9.656202527227489,9.476946033575684
0.5854846599584773,15.972826735755834
17.885662075787618,1.8173380295263608
16.63064167282872,17.49113643184155
14.756869222459102,15.539537246700569
17.969945967864305,15.431328365285905
4.614682827656537,1.2620666118274926
3.5992101951409494,11.888769667195156
12.283162436912928,15.849894662314153
0.33338964060999565,5.482673555070545
